bin	normal_cell1	normal_cell2	normal_cell3	normal_cell4	normal_cell5	normal_cell6	normal_cell7	normal_cell8	normal_cell9	normal_cell10	clone1_cell1	clone1_cell2	clone1_cell3	clone1_cell4	clone1_cell5	clone1_cell6	clone1_cell7	clone1_cell8	clone1_cell9	clone1_cell10	clone3_cell1	clone3_cell2	clone3_cell3	clone3_cell4	clone3_cell5	clone3_cell6	clone3_cell7	clone3_cell8	clone3_cell9	clone3_cell10	clone8_cell1	clone8_cell2	clone8_cell3	clone8_cell4	clone8_cell5	clone8_cell6	clone8_cell7	clone8_cell8	clone8_cell9	clone8_cell10	clone4_cell1	clone4_cell2	clone4_cell3	clone4_cell4	clone4_cell5	clone4_cell6	clone4_cell7	clone4_cell8	clone4_cell9	clone4_cell10	clone2_cell1	clone2_cell2	clone2_cell3	clone2_cell4	clone2_cell5	clone2_cell6	clone2_cell7	clone2_cell8	clone2_cell9	clone2_cell10	clone5_cell1	clone5_cell2	clone5_cell3	clone5_cell4	clone5_cell5	clone5_cell6	clone5_cell7	clone5_cell8	clone5_cell9	clone5_cell10	clone6_cell1	clone6_cell2	clone6_cell3	clone6_cell4	clone6_cell5	clone6_cell6	clone6_cell7	clone6_cell8	clone6_cell9	clone6_cell10	clone9_cell1	clone9_cell2	clone9_cell3	clone9_cell4	clone9_cell5	clone9_cell6	clone9_cell7	clone9_cell8	clone9_cell9	clone9_cell10	clone7_cell1	clone7_cell2	clone7_cell3	clone7_cell4	clone7_cell5	clone7_cell6	clone7_cell7	clone7_cell8	clone7_cell9	clone7_cell10
chr15:70000001-75000000	19965	19885	19763	20002	19435	19975	20115	20204	19895	19940	20021	19868	19734	20180	20021	19837	20066	19834	20095	20327	20405	20393	20624	20772	20372	20677	20433	20492	20301	20523	20281	19956	20060	20284	20123	20357	20363	20177	20074	19791	19919	19580	19800	19778	20254	19551	19850	19781	20024	19662	19186	19298	19343	19554	19393	19376	19134	19521	19387	19355	58315	58320	58308	57969	58188	57892	58211	58079	58116	57963	19043	18634	19407	19085	18817	18817	19085	19333	18832	18913	19908	19628	19597	19505	19299	19653	19693	19738	19475	19674	20412	20384	20013	20142	20134	20217	20195	20245	20300	20416
chr15:75000001-80000000	19961	19849	19692	19991	19573	20107	19774	19844	19999	19880	19510	20022	19632	19905	19824	19786	20136	19830	19997	20007	20531	20396	20534	20176	20235	20678	20658	20366	20509	20534	50154	49901	50326	49495	50485	50088	49641	49915	50240	50619	19784	19951	19716	19983	19909	19831	19807	20056	19960	19662	19333	18765	19076	18869	19098	19282	19102	19073	19059	19177	50251	50037	49415	49684	49575	50167	50339	49657	49485	50001	19137	18903	18544	18511	18788	18777	18951	18748	19028	19094	19246	19613	19429	19265	19633	19680	19414	19278	19681	19539	20202	20405	20135	20649	20186	20315	20155	20290	20227	20037
chr15:80000001-85000000	17292	17310	17234	17019	17439	17270	17204	17291	17346	17347	34445	34642	34366	34453	34064	34066	34295	34331	34107	34673	35981	35449	36041	35591	35366	35386	35455	35617	35502	35327	35611	35652	35694	35644	35459	35393	35559	35356	35337	35342	33716	33379	33516	33461	32760	33682	33585	33863	33689	33354	49961	49662	50077	50507	50625	49875	49756	50312	49875	49761	68520	68190	68318	68799	68789	69279	68732	69073	68658	68970	49563	49276	48932	49077	49273	49127	48786	49153	49453	49512	50729	50839	51279	50200	51429	50328	51063	50513	50155	51137	52641	53435	51847	52817	52279	52623	52405	52360	52560	52715
chr15:85000001-90000000	19929	19910	19947	20055	19945	19878	20431	19999	19579	19843	20146	19872	20197	20065	20262	19794	19832	19826	20096	20166	61192	61077	61288	61659	61279	60878	61232	61283	61193	61931	59981	60044	60372	60544	60186	60066	60055	59858	60395	60285	19739	20254	20275	19547	19594	19667	19960	19826	19689	19890	18957	19252	19115	19071	19039	19231	19344	19288	19340	19221	19971	19833	20045	19515	19759	19568	20058	19506	20162	20159	18654	18863	18855	18747	18899	18729	18828	18775	18860	18890	19481	19670	19266	19525	19748	19730	19698	19321	19550	19359	20177	20188	19903	20024	20180	20309	19895	20172	20215	20263
chr15:90000001-95000000	20353	20568	20584	19953	20020	20711	20480	19925	20297	20032	9974	10219	10082	10066	10272	10244	10373	10187	10230	10045	10461	10432	10243	10749	10475	10286	10556	10661	10451	10421	10203	10148	10307	10186	10254	10178	10033	9922	9873	10158	10460	10493	10212	10537	10509	10420	10314	10421	10747	10380	39175	39627	39433	39216	39297	39203	39327	39232	38680	39243	40878	40721	40398	40579	40066	40084	40720	40496	40451	40678	67665	66490	67688	66670	67540	67019	67175	66535	66876	67332	79513	79376	79526	80046	79632	79861	79617	79508	79787	79674	40934	41041	40868	41145	41345	40684	41141	41253	40986	41035
chr15:95000001-100000000	20281	20137	20095	20388	20444	20713	20583	20189	20438	20145	20639	20582	20525	20142	20052	20416	20568	20188	20268	20291	20735	20637	20956	21063	21230	20810	20541	21039	20841	20899	20392	20475	20624	20814	20310	20462	20318	20360	20172	20359	9986	9677	9705	9803	9819	10123	9867	9915	9832	9996	19719	19200	19838	19612	19505	19716	19601	19831	19882	19432	20277	20088	20239	20363	20231	20537	20199	20389	20174	20140	19092	19326	19402	19338	19390	19305	19313	19330	19257	18968	19559	20197	19951	19852	19996	20246	19846	19732	19866	19764	92533	92280	91257	91343	92388	92936	91760	92450	92162	91215
chr15:100000001-101991189	7713	7577	7762	7320	7573	7286	7734	7386	7683	7771	7525	7652	7664	7567	7539	7807	7516	7608	7371	7250	7732	7722	7680	7852	7687	7969	7761	7847	7889	7693	7423	7643	7724	7524	7610	7650	7438	7515	7541	7575	7517	7388	7355	7568	7668	7412	7430	7443	7599	7451	7349	7194	7326	7185	7330	7327	7240	7473	7470	7303	7561	7538	7451	7569	7603	7331	7517	7697	7565	7424	7207	6932	7094	7112	7186	7245	7211	7150	7106	7123	7249	7664	7299	7319	7298	7288	7305	7222	7209	7404	26467	26693	26591	26495	26714	26245	26463	26562	26655	26678
chr16:1-5000000	16454	16599	16641	16941	16605	16586	16589	16392	16396	16292	74767	74048	74772	74889	75034	74049	74710	75003	74058	75316	73821	74045	74248	74537	74128	74137	73924	74211	73811	74497	80621	81175	80914	80378	81219	80887	81234	81441	80972	80737	74622	73720	74190	74215	74678	74291	73905	73960	73760	74354	18082	18434	18529	17941	18157	18400	18097	18021	18256	18624	17285	17232	17726	17748	17433	17774	17486	17419	17369	17454	17026	16948	16762	16929	17030	17642	17186	17109	17298	17207	16957	16750	16921	16937	17392	16862	16975	16702	16811	16950	17854	17621	17698	17718	17422	17556	17633	17983	17750	17651
chr16:5000001-10000000	18413	18839	18901	18658	18649	18552	18772	18134	18584	18470	18825	18659	18890	18475	18839	18655	18829	18424	18399	18912	18673	18661	18471	18186	18554	18568	18335	18283	18357	18395	17993	18317	18360	18382	18115	18312	18119	18307	18159	17961	18703	18286	18660	18448	18539	18292	18425	18421	18589	18510	60312	60288	60049	60613	59811	59984	60023	60260	60424	60156	58876	57357	57856	57829	58511	58570	59067	58020	58108	58370	57274	57474	57395	57314	56986	56614	57779	56943	57576	56795	56201	56443	56434	56561	57340	56567	56854	56095	56475	56501	58292	58395	58468	58434	57951	58328	58598	58697	58061	59200
chr16:10000001-15000000	16720	16447	16659	16473	16497	16811	16617	16715	16582	16443	16464	16421	16589	16262	16512	16715	16337	16696	16689	16794	16480	16366	16311	16839	16252	16610	16400	16353	16388	17094	16222	15977	16558	16016	16128	16030	16376	16475	16489	16033	16172	16597	16634	16151	16443	16709	16595	16441	16556	16256	18398	18218	18481	18195	18250	18517	18170	18574	18524	18410	17579	17534	17479	17466	17338	17609	17762	17381	17718	17327	17018	17093	17062	16607	17152	17292	17423	17071	17135	17348	16620	17134	16633	16870	16801	16903	16740	17088	16571	16876	17479	17885	17682	17512	17718	17463	17240	17357	17819	17624
chr16:15000001-20000000	9122	8899	8874	9034	9112	8810	8710	8990	9098	9017	9135	8971	8808	8914	9221	9184	8916	9001	8848	9118	9051	8960	9190	8974	8883	8973	8979	8913	8868	8992	8719	8769	8646	8967	8632	8790	8931	9098	8925	8887	9204	8741	9067	8988	8852	8807	9153	8917	8961	9023	10132	9870	9813	10063	10071	10115	9979	10129	9914	9982	24725	24498	24266	24867	24498	24581	24508	24453	23951	24388	9454	9522	9358	9474	9209	9183	9627	9345	9366	9326	9437	9433	9246	9181	9382	9232	9350	9368	9458	9394	24097	24277	24261	24564	24555	24268	24332	24896	24038	24143
chr16:20000001-25000000	16746	16320	16870	16541	16489	16877	16645	16350	16701	16576	16577	16852	16741	16674	16509	16356	16355	16492	16523	16828	16373	16330	16490	16192	16245	16611	16408	16112	16572	16502	16153	16175	16317	16462	16037	16049	16201	16506	16344	15800	16478	16174	16711	16290	16393	16406	16440	16848	16776	16573	18141	18152	18482	18263	18365	18444	18427	18339	18190	18428	17825	17494	17636	17703	17473	18020	17898	17877	17586	17821	76615	77185	76858	77744	77440	77193	76861	76809	77191	77478	76830	76646	76420	75250	76016	75211	75546	76437	75615	76423	17561	17579	17549	18136	17376	17673	18081	17744	17439	17998
chr16:25000001-30000000	16332	16307	16379	16438	16395	16302	16223	15980	16257	16413	16410	16423	16743	16510	16510	16677	16558	16223	16521	16591	16276	16199	15987	16382	16252	16242	16361	16042	16326	16533	33180	33039	32790	33140	33411	33075	33653	33368	32849	32749	16224	16453	16755	16076	16512	16413	16488	16385	16403	16391	17977	18086	18258	18277	18097	17908	18355	18343	18201	18127	17664	17559	17258	17437	17455	17595	17539	17445	17098	17282	51433	51057	50761	51344	50694	51441	50721	51148	50689	51063	51054	50876	50584	50261	50331	50181	50424	50046	50188	50520	17293	17549	17595	17505	17567	17807	17355	17593	17575	17670
chr16:30000001-35000000	9428	9567	9459	9320	9496	9608	9595	9469	9702	9259	9536	9337	9575	9623	9598	9484	9502	9384	9592	9561	9535	9296	9386	9352	9384	9495	9384	9493	9455	9517	17909	17767	17698	18121	18120	17980	17892	18348	17741	18314	9516	9549	9405	9697	9628	9351	9338	9398	9150	9356	10477	10655	10549	10529	10465	10493	10594	10525	10404	10522	10158	10129	10233	10026	9964	10455	10266	10137	10019	9868	9977	9900	9797	9684	9751	9705	9992	9804	10159	9982	9517	9651	9750	9977	9732	9795	9770	9669	9913	9791	10135	10171	10237	10311	10110	10069	10104	10144	10259	10234
chr16:35000001-40000000	4136	4415	4247	4362	4291	4257	4498	4392	4354	4325	4323	4478	4440	4427	4376	4359	4244	4363	4325	4327	4258	4327	4522	4358	4423	4295	4425	4533	4330	4263	4217	4356	4217	4381	4486	4369	4294	4328	4281	4347	4497	4165	4527	4287	4464	4334	4244	4383	4406	4150	4991	4816	4705	4929	4783	4953	4865	4907	4631	4745	4575	4453	4602	4577	4521	4598	4624	4645	4632	4453	4414	4417	4585	4485	4647	4624	4441	4567	4472	4517	4459	4556	4483	4400	4499	4425	4442	4499	4522	4581	4903	4592	4596	4595	4600	4579	4528	4492	4667	4514
chr16:40000001-45000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chr16:45000001-50000000	13453	13259	13247	13321	13548	13317	13248	13320	13466	13399	19120	19291	19260	19185	19200	18736	19257	18877	19127	19234	18590	19109	19052	19153	18955	19061	19107	18953	18806	19211	18833	19238	18977	18828	18872	18960	19321	18749	18737	18982	18884	19380	19296	19043	19224	19005	19072	19218	18940	19176	42850	42484	42331	41751	42009	42222	42081	42401	41686	42303	40893	40468	40988	40757	40886	40959	41160	41128	40913	41213	40470	40034	40645	40367	40553	40378	39700	40283	40262	40365	39334	39176	40124	39777	39613	39803	39774	39956	39370	40029	40852	41085	41342	41358	40967	40711	40303	40855	41037	40837
chr16:50000001-55000000	18562	18836	18651	18384	18767	18544	18665	18785	18697	18877	18450	18757	18787	18711	18891	18828	18564	18620	18792	19005	18422	18501	18055	18295	18518	18604	18552	18406	18638	18680	18042	18318	18449	18393	18206	18353	18116	18160	18708	18603	18715	18607	18580	18630	18239	18310	18447	18473	18473	18099	20661	20695	20554	20531	20874	20732	20479	20779	20530	20805	19785	19698	20032	20010	19729	19730	19473	19983	19963	19961	19538	19300	19281	19192	19093	19393	19523	19817	19229	19361	18675	19570	19280	19160	19501	19283	19157	19069	19258	19095	40032	39658	40122	40118	39797	39260	39574	39290	40252	40106
chr16:55000001-60000000	17988	17743	18183	18044	18503	18342	17972	17957	17967	18017	35543	35039	35259	34815	34940	35311	35144	35424	35268	35058	34836	34507	34737	34824	35004	34575	34889	34805	34477	34325	34181	34062	34676	34637	34813	34807	34367	34619	34487	34656	35186	35139	34756	34661	34803	35097	34859	35403	35006	34727	19783	19787	19959	20126	19969	19832	19818	19861	19734	19672	18996	19143	19006	19152	19239	19536	19311	18899	19060	19189	83069	82576	82961	83119	82993	84512	83800	82846	82981	83972	82680	82388	82238	82775	82046	83083	82507	82652	82088	82590	18884	19170	18891	19038	19191	19024	18977	19055	19282	19121
chr16:60000001-65000000	18643	18539	18353	18529	19003	18501	18713	18336	18466	18684	38213	38116	38201	38528	38050	38247	38171	37868	37956	38027	37291	37579	37489	37284	37888	37169	37388	37652	37761	37406	36828	36602	36845	37214	36646	36625	36836	36816	37357	36973	38142	37458	37718	37973	37247	37756	37319	37601	37861	38003	20385	20201	20471	20797	20590	20478	20394	20440	20382	20389	27691	28071	28055	27971	28051	27932	27900	28083	28078	27951	19237	18991	19350	19587	19189	19578	19104	19013	19479	19325	18781	19096	18959	19139	19007	18820	19080	18933	18987	19398	19435	19793	20155	19977	19981	19986	19772	19543	19309	20075
chr16:65000001-70000000	18148	18226	18443	18195	17800	18336	18378	17967	18590	18266	18457	18397	18133	18350	18285	18182	18511	18078	18253	17933	28313	28392	28430	28421	28010	28293	28286	28486	28367	28419	27743	27209	27738	27403	27599	27212	27741	27132	27532	27201	17822	17712	18175	17874	18218	18126	18272	18214	18424	18128	20430	20075	19995	20073	20312	20151	20159	19797	19979	19986	30209	30662	29776	30818	30085	30154	30396	30321	30079	30225	19015	19312	18377	18835	19157	18881	19018	19146	18561	18768	27771	27559	27237	27483	27237	27555	27572	27085	27281	27575	65892	66404	65817	66169	66592	66285	66048	66145	65878	66304
chr16:70000001-75000000	16859	17202	16924	17106	16866	16969	16724	16831	16910	17206	17011	17073	16812	17068	17324	16805	16758	16696	17107	16649	24045	23768	24198	24020	24471	24341	24317	24549	23938	24368	24410	24050	23620	24115	23884	23979	23930	23916	24508	24153	50869	50441	50337	50885	51383	51064	50695	50621	50529	50340	18383	18528	18722	18806	18727	19025	19079	18472	18901	18984	18302	17946	18116	17486	17857	17814	18337	18043	18283	17817	17485	17637	17454	17768	17725	17713	17677	17446	17963	17367	42986	43336	43141	42939	42879	43097	43198	42911	43259	42991	18223	18272	18256	17973	17855	18527	18107	18085	18395	18238
chr16:75000001-80000000	18770	18555	18619	18838	18905	18707	18637	18670	18506	18233	18836	18742	18956	18903	18948	18780	18576	18677	18431	18680	18370	18445	18601	18910	18294	18398	18652	18931	18493	17993	18131	18407	18100	18534	18297	18154	18340	18005	18365	18380	18887	18670	18744	18222	18446	18832	18290	18684	18683	18531	20835	20845	20731	21093	20825	20914	21226	20560	20907	20530	19849	19820	20059	19852	19778	19920	19688	20095	19906	19832	39793	39620	39610	40014	39372	40146	40000	39706	39159	39195	59355	58891	59039	58694	58947	59875	58900	59281	58958	59046	20038	19769	20452	20018	19844	20076	19797	20090	20031	19541
chr16:80000001-85000000	18751	18633	18338	18826	18579	18944	18731	18680	18916	18897	18481	18740	18699	18649	18402	18676	18672	18580	18651	18660	18243	18552	18668	18620	18325	18489	18557	18492	18409	18354	64202	63829	64036	63508	63050	64366	63152	64093	64120	63334	18336	18702	18830	18458	18248	18590	18620	18733	18718	18216	20835	20422	20770	20617	21019	20452	20647	20619	20682	20870	69776	70035	69299	69817	69578	69387	69828	69421	69735	69026	19044	19814	19524	19008	19162	18879	19322	19205	19229	19203	19162	19145	19290	19048	19047	19108	18532	19524	19314	18951	19788	20006	20149	19981	19949	19755	19919	19610	19868	19824
chr16:85000001-90000000	18373	18417	18405	18186	18234	18433	18553	18382	18515	18161	18636	18809	18586	18548	18292	18363	18824	18624	18162	18575	63071	63300	63045	62764	62474	63014	63074	62817	62637	62479	62582	62170	62034	62269	61719	62961	62331	62545	62421	62711	18130	18437	18347	18182	18559	18646	18580	18271	18431	18461	21898	22003	21670	21677	22160	21664	21771	22071	21761	21976	20614	20817	20652	20386	20294	20361	20420	20349	20103	20190	20491	20039	20085	19943	20093	19986	20250	20032	19614	19984	19752	19709	19445	20042	20319	19917	20018	19743	19638	19879	21069	20916	21082	21102	20561	21249	21303	21268	20985	21234
chr16:90000001-90338345	394	423	414	370	432	347	347	400	358	385	386	427	397	367	370	387	373	410	364	380	400	391	378	353	385	395	364	372	382	383	350	361	388	376	442	407	346	368	363	389	367	414	388	416	367	378	398	352	381	338	399	420	434	444	414	480	409	446	381	393	394	422	355	420	471	422	409	397	400	429	369	394	374	423	396	371	470	363	429	410	345	481	429	428	424	399	366	440	407	429	390	441	425	414	418	417	383	460	403	397
chr17:1-5000000	13143	13092	13413	13042	13070	13281	13298	13345	13415	13221	13473	13083	13539	13338	13254	13334	13159	13278	13261	13083	13278	13221	13298	13483	13406	13282	13485	13130	13444	13359	13363	13050	13237	13500	13420	13483	13280	13195	13178	13174	13384	13165	13267	13091	13290	13244	13394	13313	13547	13243	13082	13572	13302	13293	13450	13113	13099	13079	13217	13023	47179	46287	46378	46238	46871	46375	46525	46069	46651	46506	40044	39805	40046	40077	39526	39690	39831	39586	39951	39522	39707	39493	39366	39824	39655	39277	39583	39596	39609	39662	13173	13276	13335	13376	12963	13415	13351	13172	13539	13402
chr17:5000001-10000000	16925	17278	16908	16956	16911	16840	16758	17098	16704	16925	59390	59976	59975	59631	59269	59260	60167	59478	59226	59442	59391	59172	59086	58929	59366	59778	58833	58984	59482	59359	59469	60306	59480	59569	59152	59671	59233	59535	59673	59854	59019	58733	59274	59012	59027	58928	59070	58925	59190	59481	41993	42344	42122	42827	42930	42399	42518	42559	42779	41683	42221	42272	42643	42666	42464	42208	42361	42887	41911	42609	42347	42514	42091	42294	42266	42455	42594	42033	42312	42364	42636	41985	41924	41669	41900	41912	42626	42140	42190	42342	42497	42675	42234	42815	42143	42302	42488	42460	42301	42645
chr17:10000001-15000000	16836	16717	17193	16809	16964	16961	16890	16888	16750	17019	59146	58737	59112	58585	58668	58638	58775	59018	59346	58537	59417	59706	58836	59024	58823	58429	58829	59335	59369	59029	59527	59143	59104	59777	59136	59088	59552	58934	58661	59130	58675	58802	59218	59007	59421	58393	59410	59285	59196	58680	16703	16777	16930	16845	16756	17037	16588	16900	16717	16753	16914	16976	16978	17232	16496	16974	16643	16817	17093	16841	16989	16934	16756	16813	16874	16879	16686	16779	16532	16998	16548	16695	17003	17007	16468	17182	16950	16877	16682	17216	16845	17088	17060	16896	16870	17372	16819	16565	16960	17059
chr17:15000001-20000000	14572	14450	14745	14379	14477	14357	14490	14500	14477	14666	14928	14322	14532	14582	14410	14467	14293	14103	14879	14870	71871	72851	73429	72466	72254	72051	72320	72460	72794	72731	73215	73501	72871	72852	72443	72528	72736	72277	72996	72561	14268	14278	14621	14370	14559	14797	14588	14645	14372	14720	43725	43591	43933	43326	43763	43191	43697	43307	43670	43132	43196	43424	43820	43909	42728	43721	43803	43482	43641	43164	43582	43417	44125	43382	43948	43427	43524	42988	43793	43113	43930	43321	43503	44147	43536	43639	43532	43604	44113	43599	43772	43713	43560	43999	44015	43836	44108	43977	43600	43343
chr17:20000001-25000000	8129	8025	8014	7868	7969	7938	8033	8048	7966	7974	8106	7967	7845	7783	8040	7879	7914	7959	7970	7809	16138	16029	15975	15962	15902	16216	15720	15854	15869	15814	16098	16226	16098	16137	15917	16207	16095	16244	16088	16159	8232	7955	8077	8237	7973	7984	8359	8062	7798	7956	7966	7884	7771	7990	7840	8062	8047	7750	7897	8013	7924	7851	8206	8015	8170	7921	8243	7961	7940	8063	12075	11972	11847	12100	12034	12166	12073	12348	12075	12075	19790	19917	19831	20011	20292	20061	20022	20032	19841	20030	7938	7998	7987	8052	8092	8156	7982	7963	7996	8050
chr17:25000001-30000000	11093	11235	11278	11258	11041	11173	11053	11418	11257	11474	11309	11189	11541	11083	10999	11171	11427	11271	11188	11612	11240	11148	10976	11174	11195	10865	11060	11211	11096	11070	11348	11033	11301	11294	11432	11127	11084	11413	11226	11517	10967	11266	11112	10968	11278	10945	11273	11083	10883	11561	11354	11131	10913	11231	11381	11072	11084	11075	10743	11280	11289	11233	11081	11194	11184	11163	11064	11199	11459	11350	11013	11016	11072	11333	10918	11046	11127	11340	11148	11234	11097	11417	11061	11109	11054	10853	11150	11507	11178	11390	11174	11015	11079	11239	10962	10932	11258	11319	11276	11208
chr17:30000001-35000000	16523	16646	16480	16694	16462	16850	16633	16686	16833	16846	16302	16718	16583	16421	16689	16561	16993	16670	16427	16530	24654	24981	24452	24761	24598	24772	24405	24707	24596	24983	24735	25074	24812	24647	24912	25079	24889	25002	24785	25054	16898	16838	16570	16724	16400	16534	16340	16802	16724	16731	65890	66562	65930	67030	66382	65651	65942	66465	66242	66580	66069	65658	66321	66455	66376	66424	66387	66008	66492	66493	91308	90604	91388	90610	90673	91253	90588	90516	90334	91186	91131	90980	90741	91309	90936	90170	91320	90700	91457	90783	66179	66560	66149	66266	66132	66417	66006	66346	66527	66174
chr17:35000001-40000000	6697	6655	6455	6708	6764	6569	6686	6631	6755	6816	6660	6587	6856	6549	6758	6702	6851	6740	6585	6800	10043	10040	9779	9929	9917	9966	9792	9956	10337	10002	9987	10179	9975	9822	10122	9922	9972	9994	9991	9624	6704	6668	6467	6606	6874	6891	6692	6765	6645	6748	6463	6611	6695	6718	6736	6733	6666	6662	6662	6560	6641	6571	6264	6544	7029	6745	6599	6551	6682	6729	6733	6541	6644	6527	6908	6709	6715	6632	6591	6835	6616	6744	6835	6819	6892	6811	6831	6615	6847	6801	6585	6643	6673	6885	6437	6869	6662	6841	6703	6436
chr17:40000001-45000000	15037	15041	15039	14846	14887	15016	15177	15206	15254	15158	15021	15210	15110	14793	15047	15239	14937	15122	15259	15242	15256	14823	14962	15042	14752	14988	14773	14702	14975	15208	29979	30038	30044	30174	30244	29859	30028	29837	30197	30215	14828	15097	14803	15072	14886	15096	14774	15264	15370	15012	15016	15043	15118	14707	15144	15269	14994	15129	15012	15078	15086	15042	15119	15059	14889	14874	15337	15266	14852	15087	15184	14873	15090	15136	15003	15292	14946	14917	15212	15018	15128	15322	15257	15143	15048	15180	15079	15006	15256	15113	15047	15097	15220	14897	15254	14915	15012	15158	15168	15106
